ERR2784811_R1.fq.gz	ERR2784728_R1.fq.gz	0.0807715	0	100945/1000000
ERR2784816_R1.fq.gz	ERR2784728_R1.fq.gz	0.0901818	0	81371/1000000
ERR2784817_R1.fq.gz	ERR2784728_R1.fq.gz	0.0904833	0	80816/1000000
ERR2784818_R1.fq.gz	ERR2784728_R1.fq.gz	0.0918874	0	78284/1000000
ERR2784824_R1.fq.gz	ERR2784728_R1.fq.gz	0.0727123	0	121828/1000000
ERR2784826_R1.fq.gz	ERR2784728_R1.fq.gz	0.0732441	0	120312/1000000
ERR2784827_R1.fq.gz	ERR2784728_R1.fq.gz	0.0736023	0	119303/1000000
SRR11047625_R1.fq.gz	ERR2784728_R1.fq.gz	0.0874053	0	86680/1000000
SRR11047626_R1.fq.gz	ERR2784728_R1.fq.gz	0.0723782	0	122791/1000000
SRR11047627_R1.fq.gz	ERR2784728_R1.fq.gz	0.12082	0	41171/1000000
SRR11047628_R1.fq.gz	ERR2784728_R1.fq.gz	0.0738559	0	118594/1000000
SRR11047629_R1.fq.gz	ERR2784728_R1.fq.gz	0.0813751	0	99547/1000000
SRR11047631_R1.fq.gz	ERR2784728_R1.fq.gz	0.103939	0	59735/1000000
SRR11047632_R1.fq.gz	ERR2784728_R1.fq.gz	0.0851911	0	91182/1000000
SRR11047633_R1.fq.gz	ERR2784728_R1.fq.gz	0.0656923	0	143965/1000000
SRR11047634_R1.fq.gz	ERR2784728_R1.fq.gz	0.100421	0	64610/1000000
SRR11047635_R1.fq.gz	ERR2784728_R1.fq.gz	0.0693336	0	131968/1000000
SRR11047636_R1.fq.gz	ERR2784728_R1.fq.gz	0.0973792	0	69167/1000000
SRR11047637_R1.fq.gz	ERR2784728_R1.fq.gz	0.0810812	0	100225/1000000
SRR11047639_R1.fq.gz	ERR2784728_R1.fq.gz	0.0723416	0	122897/1000000
SRR11047640_R1.fq.gz	ERR2784728_R1.fq.gz	0.108187	0	54359/1000000
SRR11047641_R1.fq.gz	ERR2784728_R1.fq.gz	0.0772522	0	109536/1000000
SRR11047642_R1.fq.gz	ERR2784728_R1.fq.gz	0.0737595	0	118863/1000000
SRR11047643_R1.fq.gz	ERR2784728_R1.fq.gz	0.0971641	0	69502/1000000
SRR11047644_R1.fq.gz	ERR2784728_R1.fq.gz	0.13049	0	33352/1000000
SRR11047645_R1.fq.gz	ERR2784728_R1.fq.gz	0.0863766	0	88741/1000000
SRR11047647_R1.fq.gz	ERR2784728_R1.fq.gz	0.0775942	0	108667/1000000
SRR11047648_R1.fq.gz	ERR2784728_R1.fq.gz	0.0908997	0	80056/1000000
SRR11047649_R1.fq.gz	ERR2784728_R1.fq.gz	0.0780762	0	107455/1000000
SRR11047650_R1.fq.gz	ERR2784728_R1.fq.gz	0.0721193	0	123543/1000000
SRR11047651_R1.fq.gz	ERR2784728_R1.fq.gz	0.0767481	0	110831/1000000
SRR11047653_R1.fq.gz	ERR2784728_R1.fq.gz	0.107716	0	54929/1000000
SRR11047654_R1.fq.gz	ERR2784728_R1.fq.gz	0.0814343	0	99411/1000000
SRR11047655_R1.fq.gz	ERR2784728_R1.fq.gz	0.0802002	0	102288/1000000
SRR11047656_R1.fq.gz	ERR2784728_R1.fq.gz	0.0861451	0	89212/1000000
SRR11047657_R1.fq.gz	ERR2784728_R1.fq.gz	0.0662898	0	141915/1000000
SRR11047658_R1.fq.gz	ERR2784728_R1.fq.gz	0.0785484	0	106282/1000000
SRR11047659_R1.fq.gz	ERR2784728_R1.fq.gz	0.0845063	0	92625/1000000
SRR11047660_R1.fq.gz	ERR2784728_R1.fq.gz	0.088106	0	85306/1000000
SRR11047661_R1.fq.gz	ERR2784728_R1.fq.gz	0.0739782	0	118254/1000000
SRR11047662_R1.fq.gz	ERR2784728_R1.fq.gz	0.0777312	0	108321/1000000
SRR11047663_R1.fq.gz	ERR2784728_R1.fq.gz	0.0984336	0	67550/1000000
SRR11047664_R1.fq.gz	ERR2784728_R1.fq.gz	0.0886152	0	84322/1000000
SRR11047665_R1.fq.gz	ERR2784728_R1.fq.gz	0.0873119	0	86865/1000000
SRR11047666_R1.fq.gz	ERR2784728_R1.fq.gz	0.0817343	0	98725/1000000
SRR11047667_R1.fq.gz	ERR2784728_R1.fq.gz	0.0894019	0	82826/1000000
SRR11047668_R1.fq.gz	ERR2784728_R1.fq.gz	0.0901992	0	81339/1000000
SRR11047669_R1.fq.gz	ERR2784728_R1.fq.gz	0.0764817	0	111522/1000000
SRR11047670_R1.fq.gz	ERR2784728_R1.fq.gz	0.086879	0	87728/1000000
SRR11047671_R1.fq.gz	ERR2784728_R1.fq.gz	0.0725992	0	122153/1000000
SRR11047672_R1.fq.gz	ERR2784728_R1.fq.gz	0.0770502	0	110053/1000000
SRR11047673_R1.fq.gz	ERR2784728_R1.fq.gz	0.0683197	0	135192/1000000
ERR2784728_R1.fq.gz	ERR2784729_R1.fq.gz	0.023543	0	438782/1000000
ERR2784729_R1.fq.gz	ERR2784729_R1.fq.gz	0	0	1000000/1000000
ERR2784730_R1.fq.gz	ERR2784729_R1.fq.gz	0.0235908	0	438149/1000000
ERR2784731_R1.fq.gz	ERR2784729_R1.fq.gz	0.0237478	0	436078/1000000
ERR2784741_R1.fq.gz	ERR2784729_R1.fq.gz	0.0662138	0	142174/1000000
ERR2784742_R1.fq.gz	ERR2784729_R1.fq.gz	0.0674012	0	138189/1000000
ERR2784743_R1.fq.gz	ERR2784729_R1.fq.gz	0.0681788	0	135647/1000000
ERR2784752_R1.fq.gz	ERR2784729_R1.fq.gz	0.0736733	0	119104/1000000
ERR2784753_R1.fq.gz	ERR2784729_R1.fq.gz	0.07398	0	118249/1000000
ERR2784754_R1.fq.gz	ERR2784729_R1.fq.gz	0.0746487	0	116408/1000000
ERR2784755_R1.fq.gz	ERR2784729_R1.fq.gz	0.0752443	0	114795/1000000
ERR2784756_R1.fq.gz	ERR2784729_R1.fq.gz	0.0695414	0	131318/1000000
ERR2784757_R1.fq.gz	ERR2784729_R1.fq.gz	0.069494	0	131466/1000000
ERR2784759_R1.fq.gz	ERR2784729_R1.fq.gz	0.0697945	0	130531/1000000
ERR2784760_R1.fq.gz	ERR2784729_R1.fq.gz	0.0669118	0	139816/1000000
ERR2784761_R1.fq.gz	ERR2784729_R1.fq.gz	0.066901	0	139852/1000000
ERR2784762_R1.fq.gz	ERR2784729_R1.fq.gz	0.0671062	0	139167/1000000
ERR2784763_R1.fq.gz	ERR2784729_R1.fq.gz	0.0674157	0	138141/1000000
ERR2784780_R1.fq.gz	ERR2784729_R1.fq.gz	0.0895104	0	82622/1000000
ERR2784781_R1.fq.gz	ERR2784729_R1.fq.gz	0.0900462	0	81622/1000000
ERR2784782_R1.fq.gz	ERR2784729_R1.fq.gz	0.0909869	0	79898/1000000
ERR2784783_R1.fq.gz	ERR2784729_R1.fq.gz	0.091443	0	79076/1000000
ERR2784796_R1.fq.gz	ERR2784729_R1.fq.gz	0.0928052	0	76675/1000000
ERR2784797_R1.fq.gz	ERR2784729_R1.fq.gz	0.0931964	0	76000/1000000
ERR2784798_R1.fq.gz	ERR2784729_R1.fq.gz	0.0943778	0	74000/1000000
ERR2784799_R1.fq.gz	ERR2784729_R1.fq.gz	0.0952178	0	72612/1000000
ERR2784800_R1.fq.gz	ERR2784729_R1.fq.gz	0.0914101	0	79135/1000000
ERR2784801_R1.fq.gz	ERR2784729_R1.fq.gz	0.0932448	0	75917/1000000
ERR2784802_R1.fq.gz	ERR2784729_R1.fq.gz	0.0953685	0	72366/1000000
ERR2784803_R1.fq.gz	ERR2784729_R1.fq.gz	0.0963621	0	70766/1000000
ERR2784804_R1.fq.gz	ERR2784729_R1.fq.gz	0.118752	0	43077/1000000
ERR2784805_R1.fq.gz	ERR2784729_R1.fq.gz	0.121315	0	40728/1000000
ERR2784806_R1.fq.gz	ERR2784729_R1.fq.gz	0.15504	0	19653/1000000
ERR2784807_R1.fq.gz	ERR2784729_R1.fq.gz	0.161013	0	17296/1000000
ERR2784808_R1.fq.gz	ERR2784729_R1.fq.gz	0.080166	0	102369/1000000
ERR2784809_R1.fq.gz	ERR2784729_R1.fq.gz	0.0801436	0	102422/1000000
ERR2784810_R1.fq.gz	ERR2784729_R1.fq.gz	0.0802298	0	102218/1000000
ERR2784811_R1.fq.gz	ERR2784729_R1.fq.gz	0.0805067	0	101565/1000000
ERR2784816_R1.fq.gz	ERR2784729_R1.fq.gz	0.0910194	0	79839/1000000
ERR2784817_R1.fq.gz	ERR2784729_R1.fq.gz	0.0911755	0	79557/1000000
ERR2784818_R1.fq.gz	ERR2784729_R1.fq.gz	0.0923389	0	77488/1000000
ERR2784824_R1.fq.gz	ERR2784729_R1.fq.gz	0.0735741	0	119382/1000000
ERR2784826_R1.fq.gz	ERR2784729_R1.fq.gz	0.0738728	0	118547/1000000
ERR2784827_R1.fq.gz	ERR2784729_R1.fq.gz	0.0742394	0	117531/1000000
SRR11047625_R1.fq.gz	ERR2784729_R1.fq.gz	0.0887509	0	84062/1000000
SRR11047626_R1.fq.gz	ERR2784729_R1.fq.gz	0.0734084	0	119848/1000000
SRR11047627_R1.fq.gz	ERR2784729_R1.fq.gz	0.124152	0	38282/1000000
SRR11047628_R1.fq.gz	ERR2784729_R1.fq.gz	0.07573	0	113498/1000000
SRR11047629_R1.fq.gz	ERR2784729_R1.fq.gz	0.0832205	0	95402/1000000
SRR11047631_R1.fq.gz	ERR2784729_R1.fq.gz	0.105709	0	57430/1000000
SRR11047632_R1.fq.gz	ERR2784729_R1.fq.gz	0.0873962	0	86698/1000000
SRR11047633_R1.fq.gz	ERR2784729_R1.fq.gz	0.0670066	0	139499/1000000
SRR11047634_R1.fq.gz	ERR2784729_R1.fq.gz	0.102163	0	62145/1000000
SRR11047635_R1.fq.gz	ERR2784729_R1.fq.gz	0.0705714	0	128148/1000000
SRR11047636_R1.fq.gz	ERR2784729_R1.fq.gz	0.0985931	0	67309/1000000
SRR11047637_R1.fq.gz	ERR2784729_R1.fq.gz	0.082632	0	96703/1000000
SRR11047639_R1.fq.gz	ERR2784729_R1.fq.gz	0.0743102	0	117336/1000000
SRR11047640_R1.fq.gz	ERR2784729_R1.fq.gz	0.110252	0	51933/1000000
SRR11047641_R1.fq.gz	ERR2784729_R1.fq.gz	0.0792764	0	104501/1000000
SRR11047642_R1.fq.gz	ERR2784729_R1.fq.gz	0.0754738	0	114180/1000000
SRR11047643_R1.fq.gz	ERR2784729_R1.fq.gz	0.0993853	0	66125/1000000
SRR11047644_R1.fq.gz	ERR2784729_R1.fq.gz	0.132957	0	31615/1000000
SRR11047645_R1.fq.gz	ERR2784729_R1.fq.gz	0.0886387	0	84277/1000000
SRR11047647_R1.fq.gz	ERR2784729_R1.fq.gz	0.0791064	0	104914/1000000
SRR11047648_R1.fq.gz	ERR2784729_R1.fq.gz	0.0924371	0	77316/1000000
SRR11047649_R1.fq.gz	ERR2784729_R1.fq.gz	0.0795422	0	103859/1000000
SRR11047650_R1.fq.gz	ERR2784729_R1.fq.gz	0.0736283	0	119230/1000000
SRR11047651_R1.fq.gz	ERR2784729_R1.fq.gz	0.077954	0	107761/1000000
SRR11047653_R1.fq.gz	ERR2784729_R1.fq.gz	0.110263	0	51920/1000000
SRR11047654_R1.fq.gz	ERR2784729_R1.fq.gz	0.083069	0	95735/1000000
SRR11047655_R1.fq.gz	ERR2784729_R1.fq.gz	0.0824394	0	97133/1000000
SRR11047656_R1.fq.gz	ERR2784729_R1.fq.gz	0.087821	0	85862/1000000
SRR11047657_R1.fq.gz	ERR2784729_R1.fq.gz	0.0677491	0	137045/1000000
SRR11047658_R1.fq.gz	ERR2784729_R1.fq.gz	0.0803351	0	101969/1000000
SRR11047659_R1.fq.gz	ERR2784729_R1.fq.gz	0.0866347	0	88219/1000000
SRR11047660_R1.fq.gz	ERR2784729_R1.fq.gz	0.0898735	0	81943/1000000
SRR11047661_R1.fq.gz	ERR2784729_R1.fq.gz	0.0747654	0	116090/1000000
SRR11047662_R1.fq.gz	ERR2784729_R1.fq.gz	0.0798788	0	103052/1000000
SRR11047663_R1.fq.gz	ERR2784729_R1.fq.gz	0.100191	0	64943/1000000
SRR11047664_R1.fq.gz	ERR2784729_R1.fq.gz	0.0905548	0	80685/1000000
SRR11047665_R1.fq.gz	ERR2784729_R1.fq.gz	0.0885211	0	84503/1000000
SRR11047666_R1.fq.gz	ERR2784729_R1.fq.gz	0.0832875	0	95255/1000000
SRR11047667_R1.fq.gz	ERR2784729_R1.fq.gz	0.090875	0	80101/1000000
SRR11047668_R1.fq.gz	ERR2784729_R1.fq.gz	0.0921483	0	77823/1000000
SRR11047669_R1.fq.gz	ERR2784729_R1.fq.gz	0.0781407	0	107294/1000000
SRR11047670_R1.fq.gz	ERR2784729_R1.fq.gz	0.0888817	0	83812/1000000
SRR11047671_R1.fq.gz	ERR2784729_R1.fq.gz	0.0734606	0	119701/1000000
SRR11047672_R1.fq.gz	ERR2784729_R1.fq.gz	0.0788546	0	105529/1000000
SRR11047673_R1.fq.gz	ERR2784729_R1.fq.gz	0.0691787	0	132455/1000000
ERR2784728_R1.fq.gz	ERR2784730_R1.fq.gz	0.0238539	0	434685/1000000
ERR2784729_R1.fq.gz	ERR2784730_R1.fq.gz	0.0235908	0	438149/1000000
ERR2784730_R1.fq.gz	ERR2784730_R1.fq.gz	0	0	1000000/1000000
ERR2784731_R1.fq.gz	ERR2784730_R1.fq.gz	0.0236427	0	437463/1000000
ERR2784741_R1.fq.gz	ERR2784730_R1.fq.gz	0.0674345	0	138079/1000000
ERR2784742_R1.fq.gz	ERR2784730_R1.fq.gz	0.0686397	0	134165/1000000
ERR2784743_R1.fq.gz	ERR2784730_R1.fq.gz	0.06934	0	131948/1000000
ERR2784752_R1.fq.gz	ERR2784730_R1.fq.gz	0.0752164	0	114870/1000000
ERR2784753_R1.fq.gz	ERR2784730_R1.fq.gz	0.0754768	0	114172/1000000
ERR2784754_R1.fq.gz	ERR2784730_R1.fq.gz	0.0759662	0	112873/1000000
ERR2784755_R1.fq.gz	ERR2784730_R1.fq.gz	0.0762542	0	112116/1000000
ERR2784756_R1.fq.gz	ERR2784730_R1.fq.gz	0.0705368	0	128253/1000000
ERR2784757_R1.fq.gz	ERR2784730_R1.fq.gz	0.0704084	0	128644/1000000
ERR2784759_R1.fq.gz	ERR2784730_R1.fq.gz	0.0705089	0	128338/1000000
ERR2784760_R1.fq.gz	ERR2784730_R1.fq.gz	0.0670339	0	139408/1000000
ERR2784761_R1.fq.gz	ERR2784730_R1.fq.gz	0.0668115	0	140152/1000000
ERR2784762_R1.fq.gz	ERR2784730_R1.fq.gz	0.0669917	0	139549/1000000
ERR2784763_R1.fq.gz	ERR2784730_R1.fq.gz	0.0671474	0	139030/1000000
ERR2784780_R1.fq.gz	ERR2784730_R1.fq.gz	0.0916736	0	78664/1000000
ERR2784781_R1.fq.gz	ERR2784730_R1.fq.gz	0.0916657	0	78678/1000000
ERR2784782_R1.fq.gz	ERR2784730_R1.fq.gz	0.0924594	0	77277/1000000
ERR2784783_R1.fq.gz	ERR2784730_R1.fq.gz	0.0928999	0	76511/1000000
ERR2784796_R1.fq.gz	ERR2784730_R1.fq.gz	0.0943077	0	74117/1000000
ERR2784797_R1.fq.gz	ERR2784730_R1.fq.gz	0.0946965	0	73470/1000000
ERR2784798_R1.fq.gz	ERR2784730_R1.fq.gz	0.0954379	0	72253/1000000
ERR2784799_R1.fq.gz	ERR2784730_R1.fq.gz	0.0963081	0	70852/1000000
ERR2784800_R1.fq.gz	ERR2784730_R1.fq.gz	0.0920123	0	78063/1000000
ERR2784801_R1.fq.gz	ERR2784730_R1.fq.gz	0.0933791	0	75687/1000000
ERR2784802_R1.fq.gz	ERR2784730_R1.fq.gz	0.0954471	0	72238/1000000
ERR2784803_R1.fq.gz	ERR2784730_R1.fq.gz	0.0962604	0	70928/1000000
ERR2784804_R1.fq.gz	ERR2784730_R1.fq.gz	0.117807	0	43978/1000000
ERR2784805_R1.fq.gz	ERR2784730_R1.fq.gz	0.120292	0	41649/1000000
ERR2784806_R1.fq.gz	ERR2784730_R1.fq.gz	0.152909	0	20571/1000000
ERR2784807_R1.fq.gz	ERR2784730_R1.fq.gz	0.158807	0	18131/1000000
ERR2784808_R1.fq.gz	ERR2784730_R1.fq.gz	0.0808882	0	100673/1000000
ERR2784809_R1.fq.gz	ERR2784730_R1.fq.gz	0.080697	0	101119/1000000
ERR2784810_R1.fq.gz	ERR2784730_R1.fq.gz	0.0805655	0	101427/1000000
ERR2784811_R1.fq.gz	ERR2784730_R1.fq.gz	0.0807891	0	100904/1000000
ERR2784816_R1.fq.gz	ERR2784730_R1.fq.gz	0.0926394	0	76963/1000000
ERR2784817_R1.fq.gz	ERR2784730_R1.fq.gz	0.0925579	0	77105/1000000
ERR2784818_R1.fq.gz	ERR2784730_R1.fq.gz	0.0936608	0	75207/1000000
ERR2784824_R1.fq.gz	ERR2784730_R1.fq.gz	0.0752038	0	114904/1000000
ERR2784826_R1.fq.gz	ERR2784730_R1.fq.gz	0.0753684	0	114462/1000000
ERR2784827_R1.fq.gz	ERR2784730_R1.fq.gz	0.0754353	0	114283/1000000
SRR11047625_R1.fq.gz	ERR2784730_R1.fq.gz	0.090412	0	80947/1000000
SRR11047626_R1.fq.gz	ERR2784730_R1.fq.gz	0.0750921	0	115205/1000000
SRR11047627_R1.fq.gz	ERR2784730_R1.fq.gz	0.128161	0	35083/1000000
SRR11047628_R1.fq.gz	ERR2784730_R1.fq.gz	0.0783452	0	106785/1000000
SRR11047629_R1.fq.gz	ERR2784730_R1.fq.gz	0.0856144	0	90302/1000000
SRR11047631_R1.fq.gz	ERR2784730_R1.fq.gz	0.108569	0	53902/1000000
SRR11047632_R1.fq.gz	ERR2784730_R1.fq.gz	0.0901645	0	81403/1000000
SRR11047633_R1.fq.gz	ERR2784730_R1.fq.gz	0.0690773	0	132775/1000000
SRR11047634_R1.fq.gz	ERR2784730_R1.fq.gz	0.105351	0	57888/1000000
SRR11047635_R1.fq.gz	ERR2784730_R1.fq.gz	0.0724587	0	122558/1000000
SRR11047636_R1.fq.gz	ERR2784730_R1.fq.gz	0.100673	0	64248/1000000
SRR11047637_R1.fq.gz	ERR2784730_R1.fq.gz	0.0848228	0	91955/1000000
SRR11047639_R1.fq.gz	ERR2784730_R1.fq.gz	0.0772287	0	109596/1000000
SRR11047640_R1.fq.gz	ERR2784730_R1.fq.gz	0.11269	0	49213/1000000
SRR11047641_R1.fq.gz	ERR2784730_R1.fq.gz	0.0816952	0	98814/1000000
SRR11047642_R1.fq.gz	ERR2784730_R1.fq.gz	0.0776983	0	108404/1000000
SRR11047643_R1.fq.gz	ERR2784730_R1.fq.gz	0.102334	0	61909/1000000
SRR11047644_R1.fq.gz	ERR2784730_R1.fq.gz	0.136347	0	29379/1000000
SRR11047645_R1.fq.gz	ERR2784730_R1.fq.gz	0.0917348	0	78555/1000000
SRR11047647_R1.fq.gz	ERR2784730_R1.fq.gz	0.0814269	0	99428/1000000
SRR11047648_R1.fq.gz	ERR2784730_R1.fq.gz	0.0945639	0	73690/1000000
SRR11047649_R1.fq.gz	ERR2784730_R1.fq.gz	0.08147	0	99329/1000000
SRR11047650_R1.fq.gz	ERR2784730_R1.fq.gz	0.0760527	0	112645/1000000
SRR11047651_R1.fq.gz	ERR2784730_R1.fq.gz	0.0799476	0	102888/1000000
SRR11047653_R1.fq.gz	ERR2784730_R1.fq.gz	0.114095	0	47714/1000000
SRR11047654_R1.fq.gz	ERR2784730_R1.fq.gz	0.0854542	0	90634/1000000
SRR11047655_R1.fq.gz	ERR2784730_R1.fq.gz	0.0852667	0	91024/1000000
SRR11047656_R1.fq.gz	ERR2784730_R1.fq.gz	0.0902636	0	81220/1000000
SRR11047657_R1.fq.gz	ERR2784730_R1.fq.gz	0.0699429	0	130072/1000000
SRR11047658_R1.fq.gz	ERR2784730_R1.fq.gz	0.0829362	0	96028/1000000
SRR11047659_R1.fq.gz	ERR2784730_R1.fq.gz	0.0894264	0	82780/1000000
SRR11047660_R1.fq.gz	ERR2784730_R1.fq.gz	0.0927395	0	76789/1000000
SRR11047661_R1.fq.gz	ERR2784730_R1.fq.gz	0.0763387	0	111895/1000000
SRR11047662_R1.fq.gz	ERR2784730_R1.fq.gz	0.0826801	0	96596/1000000
SRR11047663_R1.fq.gz	ERR2784730_R1.fq.gz	0.103132	0	60818/1000000
SRR11047664_R1.fq.gz	ERR2784730_R1.fq.gz	0.0935285	0	75432/1000000
SRR11047665_R1.fq.gz	ERR2784730_R1.fq.gz	0.090557	0	80681/1000000
SRR11047666_R1.fq.gz	ERR2784730_R1.fq.gz	0.085406	0	90734/1000000
SRR11047667_R1.fq.gz	ERR2784730_R1.fq.gz	0.0930575	0	76239/1000000
SRR11047668_R1.fq.gz	ERR2784730_R1.fq.gz	0.095325	0	72437/1000000
SRR11047669_R1.fq.gz	ERR2784730_R1.fq.gz	0.0804586	0	101678/1000000
SRR11047670_R1.fq.gz	ERR2784730_R1.fq.gz	0.0916439	0	78717/1000000
SRR11047671_R1.fq.gz	ERR2784730_R1.fq.gz	0.0750809	0	115235/1000000
SRR11047672_R1.fq.gz	ERR2784730_R1.fq.gz	0.0814604	0	99351/1000000
SRR11047673_R1.fq.gz	ERR2784730_R1.fq.gz	0.070413	0	128630/1000000
ERR2784728_R1.fq.gz	ERR2784731_R1.fq.gz	0.0241388	0	430974/1000000
ERR2784729_R1.fq.gz	ERR2784731_R1.fq.gz	0.0237478	0	436078/1000000
ERR2784730_R1.fq.gz	ERR2784731_R1.fq.gz	0.0236427	0	437463/1000000
ERR2784731_R1.fq.gz	ERR2784731_R1.fq.gz	0	0	1000000/1000000
ERR2784741_R1.fq.gz	ERR2784731_R1.fq.gz	0.0679692	0	136327/1000000
ERR2784742_R1.fq.gz	ERR2784731_R1.fq.gz	0.0690674	0	132806/1000000
ERR2784743_R1.fq.gz	ERR2784731_R1.fq.gz	0.0697046	0	130810/1000000
ERR2784752_R1.fq.gz	ERR2784731_R1.fq.gz	0.0759904	0	112809/1000000
ERR2784753_R1.fq.gz	ERR2784731_R1.fq.gz	0.0761486	0	112393/1000000
ERR2784754_R1.fq.gz	ERR2784731_R1.fq.gz	0.0765679	0	111298/1000000
ERR2784755_R1.fq.gz	ERR2784731_R1.fq.gz	0.0770681	0	110007/1000000
ERR2784756_R1.fq.gz	ERR2784731_R1.fq.gz	0.0709634	0	126964/1000000
ERR2784757_R1.fq.gz	ERR2784731_R1.fq.gz	0.0707285	0	127672/1000000
ERR2784759_R1.fq.gz	ERR2784731_R1.fq.gz	0.0707146	0	127714/1000000
ERR2784760_R1.fq.gz	ERR2784731_R1.fq.gz	0.06706	0	139321/1000000
ERR2784761_R1.fq.gz	ERR2784731_R1.fq.gz	0.0667975	0	140199/1000000
ERR2784762_R1.fq.gz	ERR2784731_R1.fq.gz	0.0669803	0	139587/1000000
ERR2784763_R1.fq.gz	ERR2784731_R1.fq.gz	0.0671444	0	139040/1000000
ERR2784780_R1.fq.gz	ERR2784731_R1.fq.gz	0.0924257	0	77336/1000000
ERR2784781_R1.fq.gz	ERR2784731_R1.fq.gz	0.0924818	0	77238/1000000
ERR2784782_R1.fq.gz	ERR2784731_R1.fq.gz	0.0931557	0	76070/1000000
ERR2784783_R1.fq.gz	ERR2784731_R1.fq.gz	0.0936314	0	75257/1000000
ERR2784796_R1.fq.gz	ERR2784731_R1.fq.gz	0.0949272	0	73089/1000000
ERR2784797_R1.fq.gz	ERR2784731_R1.fq.gz	0.0951952	0	72649/1000000
ERR2784798_R1.fq.gz	ERR2784731_R1.fq.gz	0.0959326	0	71453/1000000
ERR2784799_R1.fq.gz	ERR2784731_R1.fq.gz	0.0968583	0	69981/1000000
ERR2784800_R1.fq.gz	ERR2784731_R1.fq.gz	0.0923743	0	77426/1000000
ERR2784801_R1.fq.gz	ERR2784731_R1.fq.gz	0.0937545	0	75048/1000000
ERR2784802_R1.fq.gz	ERR2784731_R1.fq.gz	0.0955074	0	72140/1000000
ERR2784803_R1.fq.gz	ERR2784731_R1.fq.gz	0.0962447	0	70953/1000000
ERR2784804_R1.fq.gz	ERR2784731_R1.fq.gz	0.117455	0	44319/1000000
ERR2784805_R1.fq.gz	ERR2784731_R1.fq.gz	0.119854	0	42050/1000000
